order_id,order_date,order_status,store_name,customer_name,state,product_name,category_name,brand_name,quantity,list_price,discount,line_total,current_stock
57,04-02-2016,4,Baldwin Bikes,Dalia Carson,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.07,251.0907,1
58,05-02-2016,4,Baldwin Bikes,Tiana Henderson,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.05,512.981,18
58,05-02-2016,4,Baldwin Bikes,Tiana Henderson,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.07,417.57,13
58,05-02-2016,4,Baldwin Bikes,Tiana Henderson,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.1,269.991,12
59,05-02-2016,4,Baldwin Bikes,Rodney Odom,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.05,256.4905,16
59,05-02-2016,4,Baldwin Bikes,Rodney Odom,NY,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.1,674.991,16
59,05-02-2016,4,Baldwin Bikes,Rodney Odom,NY,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429,0.1,772.2,3
60,06-02-2016,4,Santa Cruz Bikes,Joesph Delacruz,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.05,512.981,8
60,06-02-2016,4,Santa Cruz Bikes,Joesph Delacruz,CA,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.1,2609.991,23
60,06-02-2016,4,Santa Cruz Bikes,Joesph Delacruz,CA,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.07,492.8907,3
60,06-02-2016,4,Santa Cruz Bikes,Joesph Delacruz,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.2,215.992,29
61,06-02-2016,4,Baldwin Bikes,Mark Garrett,NY,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.1,449.991,18
61,06-02-2016,4,Baldwin Bikes,Mark Garrett,NY,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.05,1006.981,6
61,06-02-2016,4,Baldwin Bikes,Mark Garrett,NY,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.2,2113.584,1
62,07-02-2016,4,Santa Cruz Bikes,Denis Logan,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.07,251.0907,8
62,07-02-2016,4,Santa Cruz Bikes,Denis Logan,CA,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.1,3239.982,0
62,07-02-2016,4,Santa Cruz Bikes,Denis Logan,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.1,485.982,29
63,07-02-2016,4,Baldwin Bikes,Dann Huff,NY,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.1,899.982,18
63,07-02-2016,4,Baldwin Bikes,Dann Huff,NY,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,449,0.05,853.1,15
63,07-02-2016,4,Baldwin Bikes,Dann Huff,NY,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.1,899.991,28
64,07-02-2016,4,Baldwin Bikes,Corine Stuart,NY,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.1,899.982,18
64,07-02-2016,4,Baldwin Bikes,Corine Stuart,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.2,431.984,0
64,07-02-2016,4,Baldwin Bikes,Corine Stuart,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,479.984,12
64,07-02-2016,4,Baldwin Bikes,Corine Stuart,NY,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.1,989.982,16
65,08-02-2016,4,Baldwin Bikes,Serafina Clemons,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.1,494.991,2
66,09-02-2016,4,Baldwin Bikes,Susannah Fields,NY,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.2,599.992,16
66,09-02-2016,4,Baldwin Bikes,Susannah Fields,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.07,278.9907,12
66,09-02-2016,4,Baldwin Bikes,Susannah Fields,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.07,511.4907,2
67,09-02-2016,4,Rowlett Bikes,Lazaro Moran,TX,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,479.984,8
67,09-02-2016,4,Rowlett Bikes,Lazaro Moran,TX,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.1,989.982,30
67,09-02-2016,4,Rowlett Bikes,Lazaro Moran,TX,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.2,215.992,8
67,09-02-2016,4,Rowlett Bikes,Lazaro Moran,TX,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.1,2377.782,3
67,09-02-2016,4,Rowlett Bikes,Lazaro Moran,TX,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,359.2,24
68,10-02-2016,4,Baldwin Bikes,Kristen Alvarez,NY,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.07,502.1814,1
68,10-02-2016,4,Baldwin Bikes,Kristen Alvarez,NY,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.1,386.1,3
69,10-02-2016,4,Baldwin Bikes,Ophelia Decker,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.1,485.982,0
69,10-02-2016,4,Baldwin Bikes,Ophelia Decker,NY,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.2,1056.792,1
69,10-02-2016,4,Baldwin Bikes,Ophelia Decker,NY,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549,0.05,1471.55,13
70,11-02-2016,3,Rowlett Bikes,Cleotilde Booth,TX,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.05,1899.981,0
70,11-02-2016,3,Rowlett Bikes,Cleotilde Booth,TX,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,359.2,5
70,11-02-2016,3,Rowlett Bikes,Cleotilde Booth,TX,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.05,569.9905,19
71,11-02-2016,4,Baldwin Bikes,Cathey Lamb,NY,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.05,1139.981,2
71,11-02-2016,4,Baldwin Bikes,Cathey Lamb,NY,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.2,439.992,16
71,11-02-2016,4,Baldwin Bikes,Cathey Lamb,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.1,404.1,13
72,12-02-2016,4,Santa Cruz Bikes,Cesar Wilkins,CA,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429,0.07,797.94,2
72,12-02-2016,4,Santa Cruz Bikes,Cesar Wilkins,CA,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,522.4905,16
72,12-02-2016,4,Santa Cruz Bikes,Cesar Wilkins,CA,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.1,485.982,13
73,12-02-2016,4,Baldwin Bikes,Gabriel Wagner,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.07,251.0907,0
73,12-02-2016,4,Baldwin Bikes,Gabriel Wagner,NY,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.05,1139.981,2
73,12-02-2016,4,Baldwin Bikes,Gabriel Wagner,NY,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.07,1859.9814,28
73,12-02-2016,4,Baldwin Bikes,Gabriel Wagner,NY,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.07,464.9907,18
73,12-02-2016,4,Baldwin Bikes,Gabriel Wagner,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,479.984,12
74,13-02-2016,4,Baldwin Bikes,Mariela Huffman,NY,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.05,1139.981,20
74,13-02-2016,4,Baldwin Bikes,Mariela Huffman,NY,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.07,437.0907,11
75,14-02-2016,4,Baldwin Bikes,Euna Lopez,NY,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.1,899.991,28
75,14-02-2016,4,Baldwin Bikes,Euna Lopez,NY,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.07,7439.9814,8
75,14-02-2016,4,Baldwin Bikes,Euna Lopez,NY,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.2,423.992,6
76,16-02-2016,3,Baldwin Bikes,Genoveva Baldwin,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,522.4905,2
76,16-02-2016,3,Baldwin Bikes,Genoveva Baldwin,NY,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.1,3025.782,21
76,16-02-2016,3,Baldwin Bikes,Genoveva Baldwin,NY,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.07,1228.5207,1
77,16-02-2016,4,Santa Cruz Bikes,Rochelle Ward,CA,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.07,557.9907,26
77,16-02-2016,4,Santa Cruz Bikes,Rochelle Ward,CA,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.1,989.982,10
77,16-02-2016,4,Santa Cruz Bikes,Rochelle Ward,CA,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.2,479.992,16
77,16-02-2016,4,Santa Cruz Bikes,Rochelle Ward,CA,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.2,399.992,10
78,16-02-2016,4,Baldwin Bikes,Trinidad Chapman,NY,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.07,398.97,3
78,16-02-2016,4,Baldwin Bikes,Trinidad Chapman,NY,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,359.2,15
78,16-02-2016,4,Baldwin Bikes,Trinidad Chapman,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449,0.1,808.2,13
78,16-02-2016,4,Baldwin Bikes,Trinidad Chapman,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,2,269.99,0.1,485.982,18
79,17-02-2016,4,Santa Cruz Bikes,Ellena Clements,CA,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.1,5399.982,11
79,17-02-2016,4,Santa Cruz Bikes,Ellena Clements,CA,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429,0.05,815.1,2
79,17-02-2016,4,Santa Cruz Bikes,Ellena Clements,CA,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.1,422.991,0
79,17-02-2016,4,Santa Cruz Bikes,Ellena Clements,CA,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.07,929.9814,10
80,17-02-2016,4,Baldwin Bikes,Jeannie Wilcox,NY,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.1,539.991,2
80,17-02-2016,4,Baldwin Bikes,Jeannie Wilcox,NY,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,1,549.99,0.1,494.991,16
80,17-02-2016,4,Baldwin Bikes,Jeannie Wilcox,NY,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.2,343.2,3
81,17-02-2016,4,Baldwin Bikes,Max Charles,NY,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.2,2478.4,13
81,17-02-2016,4,Baldwin Bikes,Max Charles,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.05,569.981,12
81,17-02-2016,4,Baldwin Bikes,Max Charles,NY,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.05,949.981,18
82,18-02-2016,4,Baldwin Bikes,Bronwyn Vargas,NY,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.1,899.982,18
82,18-02-2016,4,Baldwin Bikes,Bronwyn Vargas,NY,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.2,2689.584,21
83,19-02-2016,4,Santa Cruz Bikes,Gertrude Terry,CA,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.2,479.992,26
83,19-02-2016,4,Santa Cruz Bikes,Gertrude Terry,CA,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,2,999.99,0.05,1899.981,6
84,20-02-2016,4,Baldwin Bikes,Christia Wilkins,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.07,557.9814,12
84,20-02-2016,4,Baldwin Bikes,Christia Wilkins,NY,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.07,985.7814,6
85,20-02-2016,4,Baldwin Bikes,Aaron Knapp,NY,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,2,2899.99,0.05,5509.981,2
85,20-02-2016,4,Baldwin Bikes,Aaron Knapp,NY,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.07,417.57,13
86,21-02-2016,4,Baldwin Bikes,Lavette Wright,NY,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.1,5399.982,17
86,21-02-2016,4,Baldwin Bikes,Lavette Wright,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.07,557.9814,12
86,21-02-2016,4,Baldwin Bikes,Lavette Wright,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.2,431.984,16
86,21-02-2016,4,Baldwin Bikes,Lavette Wright,NY,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.1,476.991,6
87,21-02-2016,4,Baldwin Bikes,Rosa Kinney,NY,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,959.984,20
87,21-02-2016,4,Baldwin Bikes,Rosa Kinney,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.1,539.982,12
88,21-02-2016,4,Baldwin Bikes,Rodolfo Buck,NY,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549,0.07,1440.57,13
88,21-02-2016,4,Baldwin Bikes,Rodolfo Buck,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.1,3239.982,1
88,21-02-2016,4,Baldwin Bikes,Rodolfo Buck,NY,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,1,3999.99,0.1,3599.991,8
89,21-02-2016,4,Rowlett Bikes,Calandra Stanton,TX,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.05,1254.9405,3
89,21-02-2016,4,Rowlett Bikes,Calandra Stanton,TX,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.1,845.982,27
90,23-02-2016,4,Baldwin Bikes,Romaine Haley,NY,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.1,899.991,28
90,23-02-2016,4,Baldwin Bikes,Romaine Haley,NY,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.07,437.0907,11
91,25-02-2016,4,Santa Cruz Bikes,Catrice Hicks,CA,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.1,1512.891,8
91,25-02-2016,4,Santa Cruz Bikes,Catrice Hicks,CA,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,1,499.99,0.05,474.9905,10
91,25-02-2016,4,Santa Cruz Bikes,Catrice Hicks,CA,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.07,985.7814,3
91,25-02-2016,4,Santa Cruz Bikes,Catrice Hicks,CA,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.07,502.1814,13
92,25-02-2016,4,Baldwin Bikes,Kimberli Cline,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,1,1799.99,0.1,1619.991,1
93,26-02-2016,4,Santa Cruz Bikes,Cindie Franklin,CA,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.07,502.1814,29
93,26-02-2016,4,Santa Cruz Bikes,Cindie Franklin,CA,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.05,407.55,2
93,26-02-2016,4,Santa Cruz Bikes,Cindie Franklin,CA,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.1,242.991,24
93,26-02-2016,4,Santa Cruz Bikes,Cindie Franklin,CA,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.2,599.992,5
93,26-02-2016,4,Santa Cruz Bikes,Cindie Franklin,CA,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.07,2881.14,15
94,27-02-2016,4,Santa Cruz Bikes,Thurman Ellis,CA,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.05,522.4905,16
94,27-02-2016,4,Santa Cruz Bikes,Thurman Ellis,CA,Trek Fuel EX 8 29 - 2016,Mountain Bikes,Trek,1,2899.99,0.2,2319.992,23
94,27-02-2016,4,Santa Cruz Bikes,Thurman Ellis,CA,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.2,1344.792,8
94,27-02-2016,4,Santa Cruz Bikes,Thurman Ellis,CA,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.07,502.1814,24
95,27-02-2016,4,Baldwin Bikes,Casey Gill,NY,Surly Straggler - 2016,Cyclocross Bicycles,Surly,2,1549,0.2,2478.4,13
95,27-02-2016,4,Baldwin Bikes,Casey Gill,NY,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.1,404.1,15
95,27-02-2016,4,Baldwin Bikes,Casey Gill,NY,Trek Remedy 29 Carbon Frameset - 2016,Mountain Bikes,Trek,2,1799.99,0.2,2879.984,1
95,27-02-2016,4,Baldwin Bikes,Casey Gill,NY,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.05,1139.981,20
96,27-02-2016,4,Baldwin Bikes,Keitha Black,NY,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.1,539.991,2
96,27-02-2016,4,Baldwin Bikes,Keitha Black,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.05,284.9905,12
97,28-02-2016,4,Baldwin Bikes,Alpha King,NY,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,959.984,20
97,28-02-2016,4,Baldwin Bikes,Alpha King,NY,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.07,697.4907,16
97,28-02-2016,4,Baldwin Bikes,Alpha King,NY,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.2,751.984,11
97,28-02-2016,4,Baldwin Bikes,Alpha King,NY,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.1,404.1,15
98,28-02-2016,4,Baldwin Bikes,Leticia Snyder,NY,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.07,417.57,15
98,28-02-2016,4,Baldwin Bikes,Leticia Snyder,NY,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.1,242.991,16
98,28-02-2016,4,Baldwin Bikes,Leticia Snyder,NY,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.2,599.992,16
98,28-02-2016,4,Baldwin Bikes,Leticia Snyder,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.2,431.984,0
99,29-02-2016,4,Rowlett Bikes,Rikki Morrow,TX,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.2,215.992,19
99,29-02-2016,4,Rowlett Bikes,Rikki Morrow,TX,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,1,269.99,0.2,215.992,8
99,29-02-2016,4,Rowlett Bikes,Rikki Morrow,TX,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.05,949.981,15
99,29-02-2016,4,Rowlett Bikes,Rikki Morrow,TX,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.07,7439.9814,12
99,29-02-2016,4,Rowlett Bikes,Rikki Morrow,TX,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,479.984,8
100,01-03-2016,4,Baldwin Bikes,Luke Kramer,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.05,1044.981,2
100,01-03-2016,4,Baldwin Bikes,Luke Kramer,NY,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.1,3025.782,21
100,01-03-2016,4,Baldwin Bikes,Luke Kramer,NY,Trek Slash 8 27.5 - 2016,Mountain Bikes,Trek,2,3999.99,0.2,6399.984,8
100,01-03-2016,4,Baldwin Bikes,Luke Kramer,NY,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,959.984,20
100,01-03-2016,4,Baldwin Bikes,Luke Kramer,NY,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.1,989.982,16
101,01-03-2016,4,Rowlett Bikes,Katheleen Marks,TX,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.2,879.984,30
102,02-03-2016,4,Baldwin Bikes,Trisha Johnson,NY,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,1,529.99,0.05,503.4905,6
102,02-03-2016,4,Baldwin Bikes,Trisha Johnson,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,1,269.99,0.07,251.0907,0
103,03-03-2016,4,Santa Cruz Bikes,Brigida Larson,CA,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.07,398.97,2
103,03-03-2016,4,Santa Cruz Bikes,Brigida Larson,CA,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.05,949.9905,6
103,03-03-2016,4,Santa Cruz Bikes,Brigida Larson,CA,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,359.2,16
103,03-03-2016,4,Santa Cruz Bikes,Brigida Larson,CA,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.1,953.982,3
103,03-03-2016,4,Santa Cruz Bikes,Brigida Larson,CA,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.1,5399.982,11
104,03-03-2016,4,Baldwin Bikes,Latasha Hays,NY,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,449,0.1,808.2,15
104,03-03-2016,4,Baldwin Bikes,Latasha Hays,NY,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.05,569.9905,2
105,03-03-2016,4,Baldwin Bikes,Vikki Erickson,NY,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,2,1680.99,0.2,2689.584,21
105,03-03-2016,4,Baldwin Bikes,Vikki Erickson,NY,Surly Wednesday Frameset - 2016,Mountain Bikes,Surly,1,999.99,0.05,949.9905,28
105,03-03-2016,4,Baldwin Bikes,Vikki Erickson,NY,Trek Conduit+ - 2016,Electric Bikes,Trek,1,2999.99,0.05,2849.9905,17
106,04-03-2016,4,Rowlett Bikes,Valery Saunders,TX,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429,0.1,386.1,22
106,04-03-2016,4,Rowlett Bikes,Valery Saunders,TX,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.1,485.982,19
107,06-03-2016,4,Santa Cruz Bikes,Kiara Deleon,CA,Pure Cycles William 3-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,449,0.2,359.2,4
107,06-03-2016,4,Santa Cruz Bikes,Kiara Deleon,CA,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,2,269.99,0.1,485.982,13
108,06-03-2016,4,Baldwin Bikes,Robby Sykes,NY,Surly Straggler 650b - 2016,Cyclocross Bicycles,Surly,1,1680.99,0.1,1512.891,21
108,06-03-2016,4,Baldwin Bikes,Robby Sykes,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.07,502.1814,0
108,06-03-2016,4,Baldwin Bikes,Robby Sykes,NY,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.05,1139.981,20
109,06-03-2016,4,Baldwin Bikes,Ben Stone,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.1,485.982,0
109,06-03-2016,4,Baldwin Bikes,Ben Stone,NY,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.07,437.0907,11
110,06-03-2016,4,Rowlett Bikes,Launa Hull,TX,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.1,242.991,4
111,07-03-2016,4,Baldwin Bikes,Zulema Browning,NY,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.1,242.991,18
111,07-03-2016,4,Baldwin Bikes,Zulema Browning,NY,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.07,1022.9814,2
112,08-03-2016,4,Baldwin Bikes,Micki Rutledge,NY,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,479.984,12
112,08-03-2016,4,Baldwin Bikes,Micki Rutledge,NY,Electra Townie Original 7D - 2015/2016,Comfort Bicycles,Electra,2,499.99,0.07,929.9814,18
